1 , 2.5 , -3.3249999999999993
2 , 2.75 , 0.8468750000000007
3 , 2.625 , -1.3621093749999993
4 , 2.6875 , -0.2891113281249993
5 , 2.71875 , 0.2709167480468757
6 , 2.703125 , -0.011077117919921164
7 , 2.7109375 , 0.12942342758178782
8 , 2.70703125 , 0.05904923677444529
9 , 2.705078125 , 0.023955102264881845
10 , 2.7041015625 , 0.006431255675853009
11 , 2.70361328125 , -0.002324864896944945
12 , 2.703857421875 , 0.0020527119020705697
13 , 2.7037353515625 , -0.00013619736382608494
14 , 2.70379638671875 , 0.000958227051842897
15 , 2.703765869140625 , 0.00041100728977383483
16 , 2.7037506103515625 , 0.00013740307442589028
17 , 2.7037429809570312 , 6.023831637946842e-07
18 , 2.7037391662597656 , -6.779760836295168e-05
19 , 2.7037410736083984 , -3.359764210841831e-05
20 , 2.703742027282715 , -1.649763684952177e-05
1 , 2.5 , -3.3249999999999993
2 , 2.75 , 0.8468750000000007
3 , 2.625 , -1.3621093749999993
4 , 2.6875 , -0.2891113281249993
5 , 2.71875 , 0.2709167480468757
6 , 2.703125 , -0.011077117919921164
7 , 2.7109375 , 0.12942342758178782
8 , 2.70703125 , 0.05904923677444529
9 , 2.705078125 , 0.023955102264881845
10 , 2.7041015625 , 0.006431255675853009
11 , 2.70361328125 , -0.002324864896944945
12 , 2.703857421875 , 0.0020527119020705697
13 , 2.7037353515625 , -0.00013619736382608494
14 , 2.70379638671875 , 0.000958227051842897
15 , 2.703765869140625 , 0.00041100728977383483
16 , 2.7037506103515625 , 0.00013740307442589028
17 , 2.7037429809570312 , 6.023831637946842e-07
18 , 2.7037391662597656 , -6.779760836295168e-05
19 , 2.7037410736083984 , -3.359764210841831e-05
20 , 2.703742027282715 , -1.649763684952177e-05
